@relation satimage

@attribute 'Aattr' numeric
@attribute 'Battr' numeric
@attribute 'Cattr' numeric
@attribute 'Dattr' numeric
@attribute 'Eattr' numeric
@attribute 'Fattr' numeric
@attribute 'A1attr' numeric
@attribute 'B2attr' numeric
@attribute 'C3attr' numeric
@attribute 'D4attr' numeric
@attribute 'E5attr' numeric
@attribute 'F6attr' numeric
@attribute 'A7attr' numeric
@attribute 'B8attr' numeric
@attribute 'C9attr' numeric
@attribute 'D10attr' numeric
@attribute 'E11attr' numeric
@attribute 'F12attr' numeric
@attribute 'A13attr' numeric
@attribute 'B14attr' numeric
@attribute 'C15attr' numeric
@attribute 'D16attr' numeric
@attribute 'E17attr' numeric
@attribute 'F18attr' numeric
@attribute 'A19attr' numeric
@attribute 'B20attr' numeric
@attribute 'C21attr' numeric
@attribute 'D22attr' numeric
@attribute 'E23attr' numeric
@attribute 'F24attr' numeric
@attribute 'A25attr' numeric
@attribute 'B26attr' numeric
@attribute 'C27attr' numeric
@attribute 'D28attr' numeric
@attribute 'E29attr' numeric
@attribute 'F30attr' numeric

@attribute 'class' {1.,2.,3.,4.,5.,7.}

@data
1.367057,0.673235,0.823588,0.497802,0.505098,0.513687,0.293407,0.290528,-0.067729,0.704520,0.850335,0.295652,0.713854,0.504301,0.041321,0.230039,-0.151111,0.516432,0.589209,0.493642,-0.433852,0.530453,0.839849,0.237614,0.945296,0.729148,0.528832,0.333806,0.374717,0.562624,0.292626,0.335123,-0.427380,0.575936,0.064327,0.498294,1.
-0.470385,-0.725230,-1.519325,-1.089695,-0.453520,-0.360191,-1.506872,-1.082161,-0.438908,-0.520206,-1.493892,-1.284866,-0.094810,-0.633559,-1.518567,-1.354581,-0.372716,-0.444054,-1.504385,-1.345024,-0.359554,-0.430902,-1.491346,-1.335476,-0.085593,-0.542629,-1.457622,-1.245867,-0.069968,-0.356526,-1.443454,-1.240204,-0.352763,-0.344432,-1.193498,-1.233600,7.
-0.470385,0.192513,0.342991,0.021553,-0.158561,0.033054,0.353416,0.607303,-0.141965,0.223378,0.670010,0.822492,-1.418077,-0.896143,-0.138666,0.388501,-0.446584,0.036189,-0.128595,-0.136758,0.086237,0.224567,0.361655,0.237614,-1.190116,-1.244299,-0.073123,0.439117,-0.885225,-0.444064,-0.784941,-0.557562,-0.352763,0.093838,-0.055466,-0.183967,5.
-0.396887,0.148811,0.042617,-0.454696,-0.084821,0.338911,0.053370,-0.079042,0.154978,0.879481,1.150877,0.717124,-0.168324,0.504301,0.041321,-0.192527,0.439835,0.691066,0.589209,0.230975,0.754923,1.229620,1.437591,0.919286,-0.453767,-0.016376,-0.193515,-0.245408,-0.218196,0.343779,0.292626,-0.084964,0.393417,0.751244,0.543498,0.498294,1.
-1.719846,-2.167396,-0.377906,1.185718,-1.485877,-2.020559,-0.126658,0.818486,-1.255501,-1.876153,-0.111399,0.980544,-1.197532,-1.771420,-0.138666,0.969528,-1.185267,-1.491858,-0.367863,0.388575,-0.656748,-1.173766,-0.833829,0.027868,-0.380132,-0.454920,-0.795470,-0.561342,-0.069968,-0.093911,-0.545481,-0.767606,0.244181,0.488282,-0.774223,-0.551339,2.
1.661048,0.979150,0.403065,0.021553,1.389975,0.994319,0.413425,0.237733,1.713929,1.010702,0.730119,0.242968,1.669547,1.029468,0.821265,0.282859,1.695595,1.040333,0.828476,0.283508,1.720804,1.054828,0.839849,0.499795,1.755280,1.211546,1.130788,0.491773,2.079345,1.219160,1.130733,0.492656,1.811158,1.233342,0.842981,0.498294,3.
1.440554,1.197660,0.883663,0.233219,1.463715,0.994319,0.893500,0.237733,1.491221,1.010702,0.670010,0.242968,1.081428,0.810648,0.401295,0.018756,1.400122,0.996675,0.409758,0.230975,1.423610,1.229620,0.959397,0.027868,1.387105,0.860711,0.528832,0.281150,1.708774,1.044084,0.831409,0.282612,1.438068,1.058033,0.842981,0.288368,3.
-0.911371,-1.380760,-1.279026,-0.560529,-1.412137,-1.627314,-1.266835,-0.343020,-1.181266,-1.482491,-1.013025,-0.916079,-0.682928,-0.983671,-0.978606,-0.667912,-0.963662,-1.273565,-0.966032,-0.451958,-0.953942,-1.261162,-0.953378,-0.653804,-0.453767,-0.849610,-1.337231,-1.087900,-0.144082,-0.662909,-1.084265,-0.820117,0.169563,-0.344432,-0.834119,-0.603821,5.
1.367057,1.197660,0.823588,0.497802,1.758674,1.431258,1.133537,0.501711,2.085107,1.666805,1.451419,0.717124,1.890091,1.510870,1.061248,0.705425,2.212672,1.520577,1.366829,0.703775,1.943699,1.535505,1.377816,0.709540,1.976185,1.255401,1.491962,0.597084,2.005231,1.481774,1.849111,0.807721,2.035012,1.496304,0.902877,0.603258,3.
1.073066,0.979150,0.943738,0.233219,1.389975,0.994319,0.713472,0.237733,1.416986,1.010702,0.429577,0.242968,1.375487,0.854412,0.521286,0.124397,1.400122,0.865700,0.828476,0.125908,1.423610,0.705245,0.301881,0.132741,1.092566,0.860711,0.288050,0.017871,1.115860,0.693931,0.591950,0.020058,1.139596,0.882725,0.303913,0.025959,3.
1.073066,0.673235,0.282916,-0.190113,0.726317,0.338911,-0.366695,-0.606999,0.154978,-0.170284,-1.313567,-1.074130,0.052220,-0.370976,-1.398575,-1.037657,0.070493,-0.182104,-1.145483,-0.872224,-0.210957,-0.343506,-1.132700,-0.863549,-0.159228,-0.586483,-1.638209,-1.193211,-0.144082,-0.444064,-1.443454,-1.187693,0.169563,-0.432086,-1.433084,-1.181119,7.
0.926071,0.716937,0.282916,-0.084280,0.947536,0.732156,0.293407,0.132141,0.971571,0.748260,0.309360,0.137600,0.713854,0.679357,0.341299,0.018756,1.030780,0.691066,0.349941,0.020842,0.754923,0.705245,0.361655,0.027868,0.945296,0.597585,0.348246,0.228494,0.967631,0.606393,0.352491,0.020058,0.691889,0.619763,0.363809,0.025959,3.
0.485085,0.629533,0.162766,-0.560529,0.505098,0.469993,-0.546723,-0.343020,0.526157,0.267118,-0.291724,-0.336555,0.493309,0.504301,0.041321,-0.245347,0.513703,0.341798,0.050856,-0.451958,0.532028,0.180869,0.062784,-0.444059,0.724391,0.159041,-0.374101,-0.613998,0.745289,0.168703,-0.365887,-0.820117,0.468035,0.181492,-0.175259,-0.603821,4.
-0.102897,-0.375613,-0.738354,-0.454696,-0.084821,-0.360191,-0.966788,-0.818182,-0.067729,-0.520206,-0.952917,-0.652659,-0.168324,-0.502268,-1.098597,-0.826374,-0.151111,-0.487713,-1.085666,-0.819691,0.160536,-0.474600,-1.312023,-0.811113,-0.232863,-0.367211,-0.915862,-0.666654,-0.218196,-0.531602,-0.904670,-0.662584,-0.203527,-0.519740,-1.133601,-0.866229,5.
-0.102897,-0.375613,-0.978653,-1.248444,0.136399,-0.185416,-0.966788,-0.818182,0.154978,0.179637,-0.171507,-0.441923,0.125735,-0.370976,-0.858614,-1.090478,0.144362,-0.007470,-0.846398,-1.082358,0.457729,0.006078,-0.594733,-0.811113,-0.232863,-0.016376,-1.156644,-1.035244,0.078260,-0.181449,-1.144130,-1.030160,0.094945,-0.169124,-1.133601,-1.023674,7.
-0.102897,-0.463017,0.703439,0.444886,-0.084821,-0.272803,-0.066649,-0.184633,0.229214,-0.257765,-0.291724,-0.336555,-0.388869,-0.983671,0.521286,0.863886,-0.372716,-0.662347,0.529392,0.493642,0.160536,0.006078,0.062784,-0.077004,-0.748307,-0.981173,0.589028,0.913019,-0.440539,-0.837985,0.292626,0.702700,0.169563,-0.169124,-0.175259,-0.183967,5.
1.367057,0.848043,0.823588,0.127386,1.389975,0.863238,0.533444,0.290528,1.713929,1.054442,0.850335,0.295652,1.375487,1.029468,0.581282,0.230039,1.400122,0.865700,0.589209,0.230975,1.423610,1.229620,0.600752,0.237614,1.239836,0.904566,0.769615,0.123183,1.264088,0.912777,0.532085,0.335123,1.288832,1.145687,0.303913,0.130923,3.
-1.719846,-2.254800,1.484410,2.984881,-1.707096,-2.239028,1.493592,2.983111,-1.997859,-2.138594,1.511528,2.771798,-1.859166,-2.165295,1.481217,3.029533,-1.850081,-2.146735,1.785547,3.015240,-1.845523,-2.135121,1.497365,2.806993,-1.631926,-2.165241,1.913331,2.966593,-1.848710,-2.282363,2.208300,2.960669,-1.845121,-2.272822,1.561738,2.964933,2.
0.779075,0.673235,0.282916,-0.084280,0.800057,0.688462,0.293407,-0.079042,0.823100,0.704520,0.309360,-0.231187,0.713854,0.504301,0.281304,-0.192527,0.439835,0.691066,0.050856,-0.189291,0.754923,0.705245,0.301881,0.027868,0.356217,0.334459,0.047268,-0.245408,0.671174,0.562624,0.292626,-0.084964,0.990360,0.751244,0.303913,-0.079004,3.
0.705578,0.848043,0.282916,-0.190113,0.726317,0.513687,0.053370,-0.184633,0.748864,0.529559,-0.171507,-0.389239,0.934398,0.723121,0.521286,0.124397,0.661439,0.560090,-0.188412,-0.241825,0.680625,0.355661,-0.415410,-0.653804,0.724391,0.509876,0.107463,-0.192752,1.041746,0.518855,-0.365887,-0.400030,1.064978,0.356801,-0.115362,-0.551339,4.
1.220062,0.716937,0.523215,0.339052,1.242496,0.906932,0.533444,0.343324,1.268514,0.923221,0.309360,0.137600,1.301973,0.854412,0.881261,0.177218,1.695595,1.258626,1.187378,0.598708,2.017998,1.273318,1.198494,0.814413,1.460740,0.992274,0.890006,0.597084,1.782888,1.394236,1.489922,0.597678,2.109629,1.408650,1.501841,0.760703,3.
0.705578,0.498427,0.102692,-0.401779,0.431358,0.338911,-0.126658,-0.554203,0.451921,0.048417,-0.351833,-0.389239,0.934398,0.373010,-0.138666,-0.350989,0.661439,0.210823,-0.367863,-0.346891,0.680625,0.224567,-0.116539,-0.339186,1.092566,0.466022,-0.073123,-0.192752,0.522946,0.081165,-0.545481,-0.557562,0.542653,0.488282,-0.295052,-0.341412,4.
1.146564,0.585831,0.342991,-0.137197,0.947536,0.382605,0.113379,-0.131838,0.971571,0.398338,0.129035,-0.336555,1.375487,0.635593,0.161312,-0.192527,1.104649,0.647407,0.170490,-0.189291,1.126416,0.836338,0.182332,-0.181877,1.681645,1.036129,1.130788,0.123183,1.708774,1.262929,1.130733,0.492656,1.736540,1.277169,1.142463,0.288368,3.
1.955038,1.066554,1.184036,0.391969,1.684934,0.863238,0.653462,0.184937,1.342750,1.098182,0.910444,0.190284,2.037121,1.598398,1.181239,0.969528,2.064936,1.389601,1.187378,0.756308,1.497908,1.622901,1.497365,0.761977,2.049819,2.088634,2.214309,1.176297,1.708774,1.613081,1.549787,0.807721,1.438068,1.627785,1.561738,0.813184,3.
-1.205362,-1.249654,-1.279026,-0.772195,-1.190918,-1.365151,-1.026798,-0.554203,-1.181266,-1.351270,-1.013025,-0.758027,-0.976988,-1.158726,-1.218588,-1.037657,-0.668189,-1.273565,-1.444568,-1.239957,-1.176837,-1.261162,-1.670668,-1.230603,-1.042846,-1.288154,-1.517817,-1.298522,-1.033453,-1.275675,-1.503318,-1.082671,-1.024324,-1.089492,-1.313291,-1.286082,5.
-1.866841,-2.036290,0.162766,1.026968,-1.412137,-1.627314,0.173388,1.029669,-1.849387,-2.269815,0.730119,1.981539,-1.932681,-2.296587,0.281304,1.814658,-1.406871,-1.797467,-0.188412,0.703775,-1.399733,-1.523350,-0.176313,0.709540,-1.852830,-2.384513,0.288050,2.018789,-1.848710,-2.238594,0.292626,1.752918,-1.322796,-1.878379,-0.175259,0.708221,2.
1.881541,1.503574,1.063887,0.709468,2.201113,1.518646,1.373574,0.712894,1.936636,1.535584,1.391311,0.717124,1.963606,1.248287,1.481217,0.599783,1.991068,1.476918,1.845364,0.808841,2.017998,1.491807,0.899623,0.604668,2.049819,1.211546,0.890006,0.386461,1.486431,0.825239,0.113031,0.020058,0.990360,0.225319,-0.594534,-0.498857,3.
-1.205362,-1.424462,-1.459250,-1.248444,-0.969698,-1.408844,-1.686900,-1.240548,-1.181266,-1.395010,-1.433784,-1.232182,-1.050503,-1.290018,-1.758549,-1.301760,-1.333003,-1.273565,-1.743652,-1.082358,-1.028240,-1.392256,-1.312023,-0.811113,-0.969212,-1.332008,-1.397426,-1.245867,-1.255796,-1.319444,-1.563183,-1.030160,-1.248178,-1.177146,-1.552876,-0.866229,5.
-0.176394,1.197660,1.424335,0.921135,-0.158561,1.038013,1.133537,0.712894,-0.141965,1.054442,1.451419,0.927860,-0.241839,1.292051,1.361226,0.916707,-0.224980,1.127650,1.366829,0.703775,-0.433852,1.317016,1.377816,0.709540,-0.453767,1.255401,0.890006,0.807707,-0.440539,1.087853,1.190598,0.807721,-0.427380,1.277169,1.202359,0.603258,1.
1.734545,1.197660,0.823588,0.233219,1.389975,0.863238,0.833490,0.026550,1.120043,0.529559,0.068926,0.032233,1.228458,0.898176,0.281304,0.124397,0.661439,0.560090,-0.427680,-0.084225,0.383431,0.355661,-0.176313,-0.234313,0.724391,0.027478,-0.795470,-0.771965,0.152375,-0.444064,-1.203994,-0.977650,0.169563,-0.256778,-1.013809,-0.761265,7.
-1.205362,-0.550421,-0.738354,-0.454696,-1.190918,-0.666048,-0.966788,-0.659795,-0.958558,-0.520206,-1.193350,-0.441923,-1.344562,-0.677323,-0.858614,-0.403809,-1.333003,-0.662347,-1.085666,-0.609558,-1.028240,-0.474600,-1.072926,-0.601368,-1.263751,-0.542629,-0.915862,-0.456031,-0.959339,-0.531602,-0.665211,-0.452540,-1.248178,-0.169124,-0.414844,-0.446376,1.
-0.176394,1.197660,1.424335,0.709468,-0.158561,1.212789,1.433583,0.924077,-0.141965,1.229403,1.150877,0.927860,-0.462384,1.116996,1.361226,0.705425,-0.224980,1.302284,1.665914,0.913908,-0.210957,1.142224,1.377816,0.919286,-0.159228,0.685294,0.890006,0.175838,-0.440539,1.087853,1.489922,0.807721,-0.427380,1.101860,1.501841,0.813184,1.
0.338089,0.192513,-0.137607,-0.137197,0.947536,0.601074,0.353416,0.026550,0.674628,0.223378,-0.351833,-0.494607,0.493309,0.241718,-0.078670,-0.192527,0.809176,0.472773,0.170490,-0.346891,0.532028,0.093474,-0.534958,-0.758677,0.798026,0.509876,0.047268,-0.245408,0.522946,0.168703,-0.485617,-0.820117,0.169563,0.181492,-0.714327,-0.656302,7.
0.705578,0.498427,-0.197682,-0.401779,1.095016,0.513687,0.053370,-0.184633,1.120043,0.704520,0.068926,-0.178503,0.934398,0.548065,-0.198662,-0.245347,0.956912,0.560090,0.050856,-0.241825,0.977819,0.748942,-0.176313,-0.077004,1.018931,0.509876,-0.133319,-0.403375,1.041746,0.518855,0.113031,-0.189986,1.064978,0.707417,0.124223,0.025959,4.
1.367057,1.197660,0.943738,0.233219,1.684934,1.212789,0.953509,0.237733,1.416986,1.010702,0.730119,0.242968,1.375487,1.029468,0.821265,0.282859,1.695595,0.865700,0.828476,0.283508,1.423610,1.054828,0.540978,0.499795,1.387105,1.036129,0.829810,0.491773,1.782888,1.219160,1.130733,0.230101,1.438068,1.058033,0.603395,0.235886,3.
0.705578,1.197660,1.123962,0.709468,-0.158561,0.688462,0.833490,0.501711,-1.032794,0.179637,0.309360,0.242968,0.346280,1.116996,0.761269,0.705425,-0.224980,0.909358,0.768659,0.493642,-0.731046,0.355661,0.062784,0.132741,-0.453767,0.685294,0.890006,0.386461,-0.736996,0.343779,0.113031,0.387634,-0.949706,0.050011,-0.354948,0.025959,1.
1.661048,1.066554,0.643364,0.391969,1.684934,1.081707,0.653462,0.396120,2.010872,1.098182,0.910444,0.611756,1.154943,0.810648,0.641278,0.018756,1.769463,1.214967,0.888293,0.388575,2.092296,1.404411,0.899623,0.604668,1.092566,0.641439,0.167659,-0.192752,1.412317,1.219160,0.951139,0.597678,2.109629,1.627785,1.262255,0.813184,3.
-0.470385,-0.375613,-1.519325,-1.089695,-0.158561,0.033054,-0.846770,-0.712591,0.080742,0.223378,-0.351833,-0.494607,-0.388869,-0.633559,-1.518567,-1.143298,0.218230,-0.094787,-0.786581,-0.767158,0.829222,0.661547,0.421429,0.027868,-0.085593,-0.191794,-0.976057,-1.245867,-0.069968,-0.356526,-1.203994,-1.240204,0.542653,0.181492,-0.474741,-0.236449,7.
-0.470385,0.716937,0.763513,0.339052,-0.453520,0.906932,0.533444,0.501711,-0.438908,0.748260,0.549793,0.717124,-0.756443,0.329246,0.641278,0.177218,-0.446584,0.691066,0.649025,0.598708,-0.433852,0.530453,0.361655,0.394922,-0.674672,0.597585,0.348246,0.228494,-0.440539,0.387548,0.651815,0.597678,-0.427380,0.400628,0.363809,0.235886,1.
-1.352357,-0.025997,-0.377906,-0.401779,-1.043438,-0.185416,-0.186668,-0.184633,-1.329737,-0.345245,-0.351833,-0.389239,-1.491592,-0.546032,-0.678627,-0.456630,-1.259135,-0.182104,-0.188412,-0.241825,-1.251136,-0.168714,-0.415410,-0.077004,-1.484656,-0.586483,-0.795470,-0.561342,-1.255796,-0.575371,-1.024400,-0.400030,-1.472032,-0.738876,-0.774223,-0.393894,1.
1.146564,0.585831,0.102692,-0.137197,1.168756,0.601074,0.113379,-0.131838,1.194278,0.617040,0.369468,-0.125819,1.375487,0.810648,0.401295,0.018756,1.400122,0.647407,0.170490,0.020842,1.423610,0.661547,0.182332,-0.181877,2.049819,1.255401,1.130788,0.491773,1.708774,1.044084,0.831409,0.282612,1.736540,1.058033,1.142463,0.130923,3.
-1.205362,-1.337058,-1.279026,-0.507613,-1.190918,-1.627314,-1.266835,-0.712591,-1.403973,-1.613712,-1.493892,-1.074130,-0.903473,-1.377545,-1.278584,-0.562271,-1.406871,-1.622833,-1.265117,-0.346891,-1.176837,-1.479652,-1.013152,-0.915985,-0.674672,-0.981173,-0.976057,-0.666654,-0.959339,-1.275675,-0.964535,-0.452540,-0.949706,-1.264800,-0.953912,-0.656302,5.
0.779075,0.979150,0.162766,-0.190113,0.800057,0.644768,-0.066649,-0.343020,0.823100,0.485819,-0.291724,-0.547291,1.375487,0.854412,0.521286,0.124397,1.104649,0.691066,0.290124,-0.241825,0.532028,0.180869,-0.475184,-0.444059,1.387105,1.036129,0.589028,0.228494,1.115860,0.693931,0.053167,-0.189986,0.766507,0.356801,-0.354948,-0.603821,4.
-0.984869,-0.025997,-0.197682,-0.243030,-0.969698,-0.010640,0.053370,-0.079042,-0.661615,0.179637,0.309360,0.137600,0.125735,0.679357,0.281304,0.230039,-0.151111,0.865700,0.589209,0.230975,-0.433852,0.355661,0.600752,0.237614,-0.748307,0.159041,-0.193515,-0.087440,-0.218196,0.737701,0.532085,0.335123,-0.203527,0.575936,0.543498,0.498294,1.
0.044099,0.017705,-0.618205,-0.719279,0.652577,0.382605,-0.126658,-0.131838,0.971571,1.010702,0.910444,0.242968,0.199250,0.460537,-0.078670,-0.350989,0.809176,0.647407,0.409758,0.020842,0.829222,0.836338,0.720300,0.237614,0.503487,0.685294,0.288050,0.123183,0.819403,0.869008,0.831409,0.282612,0.841124,0.882725,0.842981,0.288368,3.
0.926071,0.804341,0.643364,0.021553,1.168756,0.994319,0.653462,0.026550,1.491221,1.010702,0.670010,0.242968,1.669547,0.985704,0.401295,0.018756,1.400122,0.996675,0.409758,0.230975,1.720804,1.011130,0.720300,0.237614,1.681645,1.036129,0.829810,0.281150,1.708774,1.044084,0.831409,0.282612,1.736540,1.058033,0.842981,0.498294,3.
-1.646348,-2.298502,1.904933,2.984881,-1.633357,-2.282722,1.913657,2.983111,-1.626680,-2.138594,1.932287,2.982534,-1.712136,-2.296587,2.021178,2.976712,-1.702344,-2.277710,2.024815,2.962707,-1.696927,-2.266215,2.035333,3.174047,-1.852830,-2.252950,1.732744,3.071904,-1.848710,-2.238594,1.729381,2.855647,-1.845121,-2.228996,1.741427,2.650043,2.
-0.690878,1.197660,1.244111,0.815302,-0.379780,1.212789,0.953509,1.029669,-0.067729,1.404364,1.571636,1.033228,-0.388869,1.642162,1.361226,0.705425,-0.372716,1.433260,1.366829,0.861375,-0.359554,1.448109,1.377816,0.709540,0.135312,1.211546,1.732744,0.913019,-0.144082,1.219160,1.430057,0.702700,-0.128909,1.233342,1.441945,0.918148,1.
1.073066,0.804341,0.162766,-0.190113,1.095016,0.469993,-0.066649,-0.184633,0.526157,0.092157,-0.532158,-0.547291,1.081428,0.679357,0.281304,0.124397,0.809176,0.691066,0.050856,-0.084225,0.532028,0.355661,-0.176313,-0.444059,1.092566,0.509876,0.047268,-0.192752,1.115860,0.518855,0.053167,-0.400030,0.766507,0.181492,-0.354948,-0.393894,4.
0.117596,0.323619,-0.377906,-0.401779,0.431358,0.338911,-0.606733,-0.606999,0.451921,0.004676,-1.073134,-1.074130,0.052220,-0.195921,-0.918610,-0.879195,0.661439,-0.007470,-0.666947,-0.662091,0.383431,0.180869,-0.893604,-0.863549,-0.159228,-0.454920,-1.036253,-0.982588,0.448832,0.037396,-0.545481,-0.767606,0.468035,0.225319,-0.115362,-0.393894,7.
-0.176394,-0.288209,-1.459250,-0.983862,-0.158561,-0.578661,-1.866928,-1.346140,-0.735851,-1.132569,-2.635952,-2.127810,-0.903473,-0.896143,-2.178519,-1.671505,-1.185267,-1.011614,-2.162371,-1.817824,-0.879643,-1.173766,-2.567281,-2.017148,-1.190116,-1.244299,-2.360556,-2.141014,-0.885225,-1.056830,-2.101966,-1.712802,-0.651234,-1.045665,-1.912255,-1.496009,5.
-0.470385,-0.594123,-1.459250,-1.354278,-0.158561,-0.447579,-1.206825,-1.187752,-0.141965,-0.563946,-1.433784,-1.179498,-0.462384,-0.546032,-1.758549,-1.301760,-0.446584,-0.531371,-1.265117,-1.292491,-0.433852,-0.693089,-1.491346,-1.073294,-0.085593,-0.630338,-1.517817,-1.351178,-0.366425,-0.619140,-1.503318,-1.345226,-0.054291,-0.607395,-1.492980,-1.338564,7.
-1.205362,-0.768932,-1.038727,-0.348863,-0.674739,-0.447579,-0.786760,-0.343020,-0.661615,-0.257765,-0.291724,-0.178503,-0.976988,-0.677323,-0.978606,-0.456630,-0.372716,-0.007470,0.050856,0.125908,-0.359554,0.530453,0.301881,0.132741,-1.337386,-0.674192,-1.096448,-0.613998,-0.736996,-0.487833,-0.844805,-0.400030,-0.725852,-0.169124,-0.594534,-0.183967,1.
1.073066,1.022851,0.583289,0.233219,1.095016,1.038013,0.293407,0.026550,1.120043,0.879481,0.309360,0.032233,0.640339,0.723121,0.281304,0.124397,0.956912,0.909358,0.529392,0.336042,0.977819,0.574151,0.540978,-0.077004,0.135312,0.027478,-0.554688,-0.561342,1.041746,0.693931,0.352491,0.020058,1.064978,0.882725,0.363809,0.025959,4.
-1.058367,-1.118548,-1.098802,-0.613446,-1.043438,-1.277763,-0.846770,-0.606999,-1.032794,-1.395010,-1.073134,-0.599975,-0.976988,-1.333781,-0.918610,-0.456630,-0.963662,-1.317224,-0.906215,-0.241825,-1.251136,-1.479652,-0.654507,-0.234313,-1.263751,-1.288154,-1.216839,-0.403375,-1.255796,-1.406983,-1.024400,-0.400030,-1.248178,-1.264800,-0.534637,-0.551339,5.
-0.764376,-1.205952,-0.678279,0.127386,-0.748479,-1.015599,0.053370,-0.079042,-0.216201,-0.520206,-0.652375,-0.652659,-0.976988,-1.158726,-0.138666,0.177218,-0.742057,-1.142590,-0.128595,0.178442,-0.731046,-0.867881,-0.534958,-0.181877,-0.674672,-1.200445,-0.374101,0.228494,-0.885225,-1.013061,-0.365887,-0.137475,-0.875088,-0.870357,-0.594534,-0.341412,5.
0.999568,0.323619,-0.137607,-0.190113,1.021276,0.338911,0.113379,-0.184633,0.748864,0.529559,-0.351833,-0.389239,0.934398,0.373010,0.101317,-0.139706,0.661439,0.210823,-0.367863,-0.346891,0.680625,0.399359,-0.355636,-0.339186,1.092566,0.466022,-0.073123,-0.350719,0.522946,0.081165,-0.545481,-0.557562,0.542653,0.093838,-0.534637,-0.551339,4.
0.705578,0.498427,0.042617,-0.190113,1.095016,0.513687,0.053370,-0.184633,0.748864,0.529559,-0.171507,-0.389239,0.934398,0.329246,-0.198662,-0.245347,0.956912,0.560090,0.050856,-0.241825,0.977819,0.574151,-0.176313,-0.234313,1.018931,0.685294,0.107463,-0.192752,1.041746,0.518855,-0.126428,-0.189986,1.064978,0.532109,-0.115362,-0.393894,4.
1.367057,0.673235,0.282916,0.127386,1.095016,0.863238,0.533444,0.132141,1.416986,0.529559,0.309360,-0.073135,0.713854,0.679357,0.041321,-0.192527,1.400122,0.516432,0.050856,-0.189291,1.423610,0.530453,0.062784,0.027868,1.239836,0.904566,0.528832,0.333806,1.264088,0.912777,0.292626,0.125080,0.990360,0.751244,0.064327,0.130923,3.
-0.176394,1.241362,1.484410,0.815302,-0.158561,1.256483,1.853648,0.976873,0.154978,1.098182,1.872178,0.980544,0.052220,1.204523,1.181239,0.969528,-0.151111,1.214967,1.187378,0.598708,-0.136658,1.229620,1.198494,0.761977,-0.085593,1.386964,1.251179,0.807707,-0.069968,1.219160,1.250463,0.807721,-0.352763,1.233342,0.962773,0.813184,1.
-0.984869,-1.293356,-1.939848,-1.618860,-1.190918,-1.146681,-1.926937,-1.610118,-0.661615,-0.826388,-1.433784,-1.021446,-1.050503,-1.290018,-2.358506,-1.935608,-1.037530,-1.273565,-1.923103,-1.712757,-1.028240,-1.086371,-1.730443,-1.492785,-0.748307,-1.200445,-1.397426,-1.456490,-0.736996,-1.494521,-1.802642,-1.817824,-0.725852,-1.308627,-1.972151,-2.020825,5.
-0.249892,0.891745,1.063887,0.709468,0.062659,1.125401,1.373574,0.924077,-0.216201,1.316883,1.691853,1.085912,-0.462384,0.854412,0.881261,0.599783,-0.151111,1.083992,1.187378,0.808841,-0.136658,1.098526,1.497365,0.814413,-0.453767,0.816857,0.890006,0.386461,-0.440539,1.000315,1.190598,0.597678,-0.427380,1.014206,1.202359,0.760703,1.
0.705578,0.848043,0.282916,0.021553,0.726317,0.863238,0.293407,-0.184633,0.748864,0.529559,0.068926,-0.178503,0.934398,0.898176,0.521286,0.124397,0.956912,0.734724,0.529392,0.125908,0.680625,0.574151,-0.176313,-0.234313,0.724391,0.685294,0.348246,0.017871,0.745289,0.518855,0.113031,-0.189986,1.064978,0.532109,-0.354948,-0.393894,3.
1.440554,0.979150,0.342991,0.233219,1.168756,0.994319,0.653462,0.237733,1.491221,1.229403,0.369468,0.401020,1.375487,1.204523,0.941256,0.230039,1.400122,1.214967,0.948110,0.230975,1.720804,1.229620,0.959397,0.237614,1.387105,1.036129,0.829810,0.123183,1.412317,1.044084,0.831409,0.282612,1.736540,0.882725,0.842981,0.288368,3.
1.367057,0.848043,0.583289,0.233219,1.389975,0.863238,0.593453,0.026550,1.416986,1.054442,0.609902,0.242968,0.934398,0.723121,0.281304,0.124397,1.547858,0.909358,0.529392,0.125908,1.572207,0.923734,0.780074,0.132741,1.313470,0.860711,0.348246,0.017871,1.708774,1.262929,0.891274,0.387634,2.035012,1.277169,0.902877,0.603258,3.
